,oso_slug,project_name,project_id,project_url,project_address,funder_name,funder_round_name,funder_round_type,funder_address,funding_amount,funding_currency,funding_network,funding_date
19083,slingshot,Slingshot,,https://gov.optimism.io/t/gf-phase-0-proposal-slingshot/1326,,Optimism Foundation,Grants Season 1,,0x19793c7824be70ec58bb673ca42d2779d12581be,300000.0,OP,optimism,2022-07-01
19084,socket,Socket,,https://gov.optimism.io/t/review-gf-phase-1-proposal-socket/3647/2,,Optimism Foundation,Grants Season 2,,0x19793c7824be70ec58bb673ca42d2779d12581be,500000.0,OP,optimism,2022-11-01
19085,socket,Socket ,,https://vote.optimism.io/retropgf/3/application/0xef72bca84161d8ba1e471dbe58b8a3fef9cd56e697e885d78c6ec5c77e81b71a,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,76445.53,OP,optimism,2024-01-01
19086,sonne-finance,Sonne Finance,,https://gov.optimism.io/t/draft-2-gf-phase-1-proposal-sonne-finance/4779,,Optimism Foundation,Grants Season 3,,0x19793c7824be70ec58bb673ca42d2779d12581be,250000.0,OP,optimism,2023-02-01
19087,sonne-finance,Sonne Finance ,,https://vote.optimism.io/retropgf/3/application/0x655147f840bb857c98d0a6841d40c43a0d1359aa79843c46e8e15b9f8cafd6eb,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,81987.91,OP,optimism,2024-01-01
19088,stargate-finance,Stargate Finance,,https://gov.optimism.io/t/gf-phase-0-proposal-stargate-finance/721/5,,Optimism Foundation,Grants Season 1,,0x19793c7824be70ec58bb673ca42d2779d12581be,1000000.0,OP,optimism,2022-07-01
19089,superfluid,Superfluid,,https://gov.optimism.io/t/ready-gf-phase-1-proposal-superfluid/2314,,Optimism Foundation,Grants Season 1,,0x19793c7824be70ec58bb673ca42d2779d12581be,150000.0,OP,optimism,2022-07-01
19090,sushi,Sushi,,https://vote.optimism.io/retropgf/3/application/0x176d93beb29316e51b21e42cc1d49ef0867b37bda258b06ba410a3043fee7df5,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,99379.28,OP,optimism,2024-01-01
19091,sushi,Sushiswap,,https://gov.optimism.io/t/ready-gf-phase-1-sushi-part-1/3301,,Optimism Foundation,Grants Season 2,,0x19793c7824be70ec58bb673ca42d2779d12581be,504000.0,OP,optimism,2022-11-01
19092,synapse,Synapse,,https://gov.optimism.io/t/gf-phase-0-proposal-synapse-protocol/928,,Optimism Foundation,Grants Season 1,,0x19793c7824be70ec58bb673ca42d2779d12581be,1000000.0,OP,optimism,2022-07-01
19093,synapse,Synapse Labs,,https://vote.optimism.io/retropgf/3/application/0x3d2fe07760753070d5f3fe44fb92923065c688b56f3069906d8eae4cc3867fb6,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,24357.86,OP,optimism,2024-01-01
19094,synthetix,Synpress,,https://gov.optimism.io/t/synpress-builders-grant-cycle-11/5578,,Optimism Foundation,Grants Season 3,,0x19793c7824be70ec58bb673ca42d2779d12581be,50000.0,OP,optimism,2023-02-01
19095,synthetix,Synpress,,https://app.optimism.io/retropgf-discovery/0xd35E119782059A27FEAd4EddA8B555f393650BC8,,Optimism Foundation,RetroPGF2,,0x19793c7824be70ec58bb673ca42d2779d12581be,91887.0,OP,optimism,2023-04-01
19096,synthetix,Synthetix,,https://vote.optimism.io/retropgf/3/application/0x6ae2bf87fcbddb4d715add72ea987fcb9537ec19e3f859befeebeed533144e73,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,99379.28,OP,optimism,2024-01-01
19097,synthetix,Synthetix,,https://gov.optimism.io/t/gf-phase-0-proposal-synthetix/1381,,Optimism Foundation,Grants Season 1,,0x19793c7824be70ec58bb673ca42d2779d12581be,9000000.0,OP,optimism,2022-07-01
19098,tarot-finance,Tarot,,https://gov.optimism.io/t/review-gf-phase-1-voting-cycle-7-tarot/3567,,Optimism Foundation,Grants Season 2,,0x19793c7824be70ec58bb673ca42d2779d12581be,540000.0,OP,optimism,2022-11-01
19099,thales,Overtime Markets,,https://gov.optimism.io/t/review-gf-phase-1-voting-cycle-7-overtime-markets/3579,,Optimism Foundation,Grants Season 2,,0x19793c7824be70ec58bb673ca42d2779d12581be,300000.0,OP,optimism,2022-11-01
19100,thales,Thales,,https://gov.optimism.io/t/gf-phase-0-proposal-thales/1078/2,,Optimism Foundation,Grants Season 1,,0x19793c7824be70ec58bb673ca42d2779d12581be,900000.0,OP,optimism,2022-07-01
19101,thales,Thales,,https://gov.optimism.io/t/draft-gf-phase-1-proposal-thales/4984,,Optimism Foundation,Grants Season 3,,0x19793c7824be70ec58bb673ca42d2779d12581be,250000.0,OP,optimism,2023-02-01
19102,threshold-network,Threshold,,https://gov.optimism.io/t/draft-gf-phase-1-growth-experiments-grant-btc-holders-bridge-to-ethereum-in-a-trust-minimized-way/5638,,Optimism Foundation,Grants Season 3,,0x19793c7824be70ec58bb673ca42d2779d12581be,200000.0,OP,optimism,2023-02-01
19103,tide-protocol-fiveelementslabs,Tide protocol Growth Campaigns,,https://app.charmverse.io/op-grants/proposals?id=d438c900-8247-45aa-9193-f398c22cf1fb,,Optimism Foundation,Grants Season 4,,0x19793c7824be70ec58bb673ca42d2779d12581be,40000.0,OP,optimism,2023-09-01
19104,umbra,Umbra,,https://vote.optimism.io/retropgf/3/application/0x617e15a1edc68034cac85db6f0a4d3bb55418761ab7ba4fe26423c3806ff20e6,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,74534.46,OP,optimism,2024-01-01
19105,uniswap,Uniswap V3,,https://gov.optimism.io/t/gf-phase-0-proposal-uniswap/2133/5,,Optimism Foundation,Grants Season 1,,0x19793c7824be70ec58bb673ca42d2779d12581be,1000000.0,OP,optimism,2022-07-01
19106,unlock-protocol,Patrick Workman,,https://vote.optimism.io/retropgf/3/application/0xba60fee29d573acf227ffb4dd7bc8f44371cf226b37ce28efe413a082f23e53b,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,60616.89,OP,optimism,2024-01-01
19108,velodrome,Velodrome,,https://vote.optimism.io/retropgf/3/application/0xb223887547f0bd1560b4e472a18da5f8733792b7e334bf8009dd36346b91a8f8,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,99379.28,OP,optimism,2024-01-01
19109,velodrome,Velodrome,,https://gov.optimism.io/t/ready-gf-phase-1-proposal-velodrome-finance/3736,,Optimism Foundation,Grants Season 2,,0x19793c7824be70ec58bb673ca42d2779d12581be,4000000.0,OP,optimism,2022-11-01
19110,velodrome,Velodrome Finance,,https://app.charmverse.io/op-grants/proposals?id=41a63476-0515-4b94-b1fc-c57b3145fcd3,,Optimism Foundation,Grants Season 4,,0x19793c7824be70ec58bb673ca42d2779d12581be,150000.0,OP,optimism,2023-09-01
19111,velodrome,Velodrome Finance,,https://app.charmverse.io/op-grants/page-04321665122632923,,Optimism Foundation,Grants Season 4,,0x19793c7824be70ec58bb673ca42d2779d12581be,210000.0,OP,optimism,2023-09-01
19112,velodrome,Velodrome: Fostering Inclusive Governance through Leading Optimism Builders and Long-term Users,,https://gov.optimism.io/t/final-velodrome-fostering-inclusive-governance-through-leading-optimism-builders-and-long-term-users/6186,,Optimism Foundation,Missions Season 4,,0x19793c7824be70ec58bb673ca42d2779d12581be,350000.0,OP,optimism,2023-05-01
19113,velodrome,Velodrome: Fostering Inclusive Governance through Leading Optimism Builders and Long-term Users,,https://gov.optimism.io/t/final-velodrome-fostering-inclusive-governance-through-leading-optimism-builders-and-long-term-users/6186,,Optimism Foundation,Missions Season 4,,0x19793c7824be70ec58bb673ca42d2779d12581be,650000.0,OP,optimism,2023-05-01
19114,velodrome,Velodrome: Spread Awareness Through Direct Outreach and Onboarding,,https://gov.optimism.io/t/final-velodrome-spread-awareness-through-direct-outreach-and-onboarding/6180,,Optimism Foundation,Missions Season 4,,0x19793c7824be70ec58bb673ca42d2779d12581be,100000.0,OP,optimism,2023-05-01
19115,vesper,Vesper,,https://gov.optimism.io/t/ready-vesper-finance/5389,,Optimism Foundation,Grants Season 3,,0x19793c7824be70ec58bb673ca42d2779d12581be,75000.0,OP,optimism,2023-02-01
19116,via-protocol,Via Protocol,,https://gov.optimism.io/t/gf-phase-1-proposal-via-protocol/4917,,Optimism Foundation,Grants Season 3,,0x19793c7824be70ec58bb673ca42d2779d12581be,250000.0,OP,optimism,2023-02-01
19117,warden-swap,WardenSwap,,https://gov.optimism.io/t/ready-gf-phase-1-proposal-wardenswap/2712,,Optimism Foundation,Grants Season 1,,0x19793c7824be70ec58bb673ca42d2779d12581be,300000.0,OP,optimism,2022-07-01
19118,we-piggy,Wepiggy,,https://gov.optimism.io/t/gf-phase-0-proposal-wepiggy/437/5,,Optimism Foundation,Grants Season 1,,0x19793c7824be70ec58bb673ca42d2779d12581be,300000.0,OP,optimism,2022-07-01
19119,wombat-exchange,Wombat Exchange,,https://app.charmverse.io/op-grants/page-836663139821324,,Optimism Foundation,Grants Season 4,,0x19793c7824be70ec58bb673ca42d2779d12581be,150000.0,OP,optimism,2023-09-01
19120,yearn,Yearn,,https://vote.optimism.io/retropgf/3/application/0x4b73a8f4d2e3bf2f6cff7ae014b13fdf8a85d0b33064127e53b81b2b7d365652,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,99379.28,OP,optimism,2024-01-01
19121,yearn,Yearn,,https://gov.optimism.io/t/ready-gf-phase-1-proposal-yearn/3509/6,,Optimism Foundation,Grants Season 2,,0x19793c7824be70ec58bb673ca42d2779d12581be,1000000.0,OP,optimism,2022-11-01
19122,zeroex,0x,,https://gov.optimism.io/t/gf-phase-0-proposal-0x-zeroex/1299/6,,Optimism Foundation,Grants Season 1,,0x19793c7824be70ec58bb673ca42d2779d12581be,300000.0,OP,optimism,2022-07-01
19123,zora,ZORA,,https://vote.optimism.io/retropgf/3/application/0x0bcd7e1f59a78a15a8c481244aaba93b7f690aaece04ffc6e4a55e282afa309c,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,99379.28,OP,optimism,2024-01-01
19125,dforce-network,dForce,,https://gov.optimism.io/t/ready-gf-phase-1-proposal-dforce/2420/15,,Optimism Foundation,Grants Season 1,,0x19793c7824be70ec58bb673ca42d2779d12581be,300000.0,OP,optimism,2022-07-01
19126,dforce-network,dForce,,https://gov.optimism.io/t/draft-gf-cycle-11-proposall-dforce-one-stop-shop-for-defi-solutions-on-optimism/5482,,Optimism Foundation,Grants Season 3,,0x19793c7824be70ec58bb673ca42d2779d12581be,200000.0,OP,optimism,2023-02-01
19127,d-hedge,dHEDGE DAO,,https://gov.optimism.io/t/review-gf-phase-1-proposal-dhedge-v2-revised/3321,,Optimism Foundation,Grants Season 2,,0x19793c7824be70ec58bb673ca42d2779d12581be,350000.0,OP,optimism,2022-11-01
19128,debridge-finance,deBridge,,https://app.charmverse.io/op-grants/proposals?id=43a2729f-877f-4fed-a392-36b5bd30233c,,Optimism Foundation,Grants Season 4,,0x19793c7824be70ec58bb673ca42d2779d12581be,100000.0,OP,optimism,2023-09-01
19129,dm3-protocol,dm3 Protocol,,https://gov.optimism.io/t/dm3-protocol-messaging-as-a-public-good/5505,,Optimism Foundation,Grants Season 3,,0x19793c7824be70ec58bb673ca42d2779d12581be,50000.0,OP,optimism,2023-02-01
19130,dm3-protocol,dm3 protocol,,https://app.optimism.io/retropgf-discovery/0x1d921dff757610FbDB0073479e12c0a07d382677,,Optimism Foundation,RetroPGF2,,0x19793c7824be70ec58bb673ca42d2779d12581be,10197.0,OP,optimism,2023-04-01
19131,dm3-protocol,dm3 protocol.,,https://vote.optimism.io/retropgf/3/application/0xa97288157a5dbd10e18e03c08b6434e4999a7741ec8f4b5e5d10d5638560e7a4,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,29813.79,OP,optimism,2024-01-01
19132,x-token,xToken Terminal and Gamma Strategies,,https://gov.optimism.io/t/ready-gf-phase-1-xtoken-terminal-and-gamma-strategies/3001,,Optimism Foundation,Grants Season 1,,0x19793c7824be70ec58bb673ca42d2779d12581be,900000.0,OP,optimism,2022-07-01
19133,0xbcamp,Optimism Solidity Survivor Bootcamp,,https://app.charmverse.io/op-grants/page-6305100104213606,,Optimism Foundation,Grants Season 4,,0x19793c7824be70ec58bb673ca42d2779d12581be,32123.0,OP,optimism,2023-09-01
19134,0xparc,0xPARC,,https://app.optimism.io/retropgf-discovery/0x5401745963974c22F8f8254a2A904Ea5f54ddc22,,Optimism Foundation,RetroPGF2,,0x19793c7824be70ec58bb673ca42d2779d12581be,206054.0,OP,optimism,2023-04-01
19135,1w3,1W3,,https://vote.optimism.io/retropgf/3/application/0x54763940f1803ecdd2adf48c1446268cdc3aa02e11090189cf91a78615c89d23,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,19875.86,OP,optimism,2024-01-01
19136,abi-to-sol-gnidan,abi-to-sol,,https://vote.optimism.io/retropgf/3/application/0x8af099c741d009e71850d3a9570e2672078ad7ca5b3ee391a7d4a0b75f845be4,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,58132.41,OP,optimism,2024-01-01
19137,aerodrome-finance,Aerodrome Finance,,https://vote.optimism.io/retropgf/3/application/0x8a98ca3820628543b412f97cfb5e9d0b75987432daf1d6199a658234727c8564,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,104348.25,OP,optimism,2024-01-01
19138,aestus-relay,Aestus Relay,,https://vote.optimism.io/retropgf/3/application/0x5c465f2cece28e1ba91ef5967549fec63f8b17212fba05e5e0117b442af554b8,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,97294.31,OP,optimism,2024-01-01
19139,agoraxyz,Guild.xyz,,https://vote.optimism.io/retropgf/3/application/0x867d2124127d8e8cca1dffa619fce4279b29312553774c585be90c0427a81c39,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,99379.28,OP,optimism,2024-01-01
19140,airgap-it,Airgap Wallet,,https://gov.optimism.io/t/ready-builders-cycle-11-integration-of-optimism-into-airgap-vault-airgap-wallet-and-airgap-coin-lib/5402,,Optimism Foundation,Grants Season 3,,0x19793c7824be70ec58bb673ca42d2779d12581be,18000.0,OP,optimism,2023-02-01
19141,akula-bft,Akula,,https://app.optimism.io/retropgf-discovery/0x9d6d3b09F8AC8615805bd82e53B80D956F451CFa,,Optimism Foundation,RetroPGF2,,0x19793c7824be70ec58bb673ca42d2779d12581be,39664.0,OP,optimism,2023-04-01
19142,alchemyplatform,Alchemy,,https://vote.optimism.io/retropgf/3/application/0xa771de85e1b955ba11b2cb314b940ab3d9aab65fd27900fd54c7f7011c969d46,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,74534.46,OP,optimism,2024-01-01
19143,alembic-tech,DAC on OP Stack,,https://vote.optimism.io/retropgf/3/application/0xf2be22e439749a342bfe13feb107007c7f3f3ff438d869fad8befdf3169d8ee4,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,49689.64,OP,optimism,2024-01-01
19144,alloy-rs,Alloy,,https://vote.optimism.io/retropgf/3/application/0xc7f3dfa39edf399c56c96c2c192f50e54e71faefd01a07a8b3d9e6d9471ed09c,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,77515.84,OP,optimism,2024-01-01
19146,ankr-network,Ankr,,https://app.optimism.io/retropgf-discovery/0x5eEeB9F8a2050533BBEd20F87d445Dcf309a5eA7,,Optimism Foundation,RetroPGF2,,0x19793c7824be70ec58bb673ca42d2779d12581be,8603.0,OP,optimism,2023-04-01
19147,anotherblock,anotherblock,,https://vote.optimism.io/retropgf/3/application/0x709b9997ca752016352dd68ed316bf912105a1a476c25c44cbf1809686fa8bbc,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,49689.64,OP,optimism,2024-01-01
19148,ape-framework,ApeWorX LTD,,https://vote.optimism.io/retropgf/3/application/0x6655fe259700452b0452aad4b8c7589c745e7df2dccefe76d70701317fd9e3b8,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,99379.28,OP,optimism,2024-01-01
19149,arbiter-primitivefinance,Arbiter,,https://vote.optimism.io/retropgf/3/application/0x64f7a2367e5de2ebdcadd967385bc304f0221568276247dae792e86d608b402a,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,52174.12,OP,optimism,2024-01-01
19151,atlantis-world-core,Atlantis World,,https://app.charmverse.io/op-grants/proposals?id=c75c2bba-71d0-4287-9481-e81204148f40,,Optimism Foundation,Grants Season 4,,0x19793c7824be70ec58bb673ca42d2779d12581be,50000.0,OP,optimism,2023-09-01
19152,atlantis-world-core,Atlantis World,,https://app.optimism.io/retropgf-discovery/0x036C545Ae4f68059b4C83f7E3814429d4c73c089,,Optimism Foundation,RetroPGF2,,0x19793c7824be70ec58bb673ca42d2779d12581be,23656.0,OP,optimism,2023-04-01
19153,ato-nft,ERC-5560: Redeemable NFTs,,https://app.optimism.io/retropgf-discovery/0x5874D5D530D1f969FD962579c445A0f3A8682D48,,Optimism Foundation,RetroPGF2,,0x19793c7824be70ec58bb673ca42d2779d12581be,1073.0,OP,optimism,2023-04-01
19154,attestation-station-interface-sbvegan,Attestation Station Interface,,https://gov.optimism.io/t/draft-gf-phase-1-proposal-attestation-station-interface/4827,,Optimism Foundation,Grants Season 3,,0x19793c7824be70ec58bb673ca42d2779d12581be,20000.0,OP,optimism,2023-02-01
19155,attestation-station-interface-sbvegan,Attestation Station Interface,,https://app.optimism.io/retropgf-discovery/0x5EfF4B8c042AA6003cBDA6E32C4aA23657d3b6AF,,Optimism Foundation,RetroPGF2,,0x19793c7824be70ec58bb673ca42d2779d12581be,44342.0,OP,optimism,2023-04-01
19156,attestation-station-interface-sbvegan,TechNERD Program,,https://vote.optimism.io/retropgf/3/application/0xf7c02a1b2ca36e04e1c42ec8238a3d18ee6952aa6055f64cc832fbc45a4213d1,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,50461.82,OP,optimism,2024-01-01
19157,attestation-visualizer-xvoorvaa,Xanny,,https://vote.optimism.io/retropgf/3/application/0x4549e4350b5665b8baddddf4e8795667a16dcc1a922ec38f80bf80bbb61cc576,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,4968.96,OP,optimism,2024-01-01
19158,atxdao,Reputation & Roles,,https://app.charmverse.io/op-grants/page-23303127376120303,,Optimism Foundation,Grants Season 4,,0x19793c7824be70ec58bb673ca42d2779d12581be,30000.0,OP,optimism,2023-09-01
19159,aw-labs,AW House/Komorebi's Hacker House,,https://vote.optimism.io/retropgf/3/application/0xda538dc56054ec05476e152009df9af3e1947505e067b8363dd568a0d89c739d,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,76445.53,OP,optimism,2024-01-01
19160,aw-labs,Autonomous World Ecosystem - AW House (Cycle 15),,https://app.charmverse.io/op-grants/page-7215315141818317,,Optimism Foundation,Grants Season 4,,0x19793c7824be70ec58bb673ca42d2779d12581be,35000.0,OP,optimism,2023-09-01
19161,awesome-optimism-lucas-op,Awesome Optimism,,https://vote.optimism.io/retropgf/3/application/0x1d865a703d9c84fa4b5d97f84d399b0a785f64d0ae99716a306e698035412c54,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,9937.93,OP,optimism,2024-01-01
19162,aya-labs,AyaHQ,,https://vote.optimism.io/retropgf/3/application/0xd57877d44413352f5bdc2197304056fd24dcf3eea5b6c86a17177feb838468e0,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,28291.29,OP,optimism,2024-01-01
19163,bankless-academy,Bankless Academy,,https://vote.optimism.io/retropgf/3/application/0x11d02544f79918bd8af9755f8a14e0188db0aadfaab274c6cf0b97d3da295ec7,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,24357.86,OP,optimism,2024-01-01
19164,bankless-academy,Bankless Academy,,https://app.optimism.io/retropgf-discovery/0xB30dD1198Feed1e22EC969f61EEd04cB75937adf,,Optimism Foundation,RetroPGF2,,0x19793c7824be70ec58bb673ca42d2779d12581be,58067.0,OP,optimism,2023-04-01
19165,bankless-academy,Bankless Academy v2,,https://gov.optimism.io/t/ready-gf-phase-1-proposal-bankless-academy-v2/3353,,Optimism Foundation,Grants Season 2,,0x19793c7824be70ec58bb673ca42d2779d12581be,33000.0,OP,optimism,2022-11-01
19166,bankless-academy,Bankless Academy: Multi-lingual Lesson on Optimism Governance,,https://gov.optimism.io/t/final-multi-lingual-lesson-on-optimism-governance-by-bankless-academy/6134,,Optimism Foundation,Missions Season 4,,0x19793c7824be70ec58bb673ca42d2779d12581be,34000.0,OP,optimism,2023-05-01
19167,bankless-card,Taxman: The Web3 Income Tax Helper ,,https://vote.optimism.io/retropgf/3/application/0x36095c75011838036c512484b03c67dc9d23dcbaf5f87d413a270d256dd5bb4e,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,21371.52,OP,optimism,2024-01-01
19169,beacon-chain,beaconcha.in,,https://vote.optimism.io/retropgf/3/application/0xa0498cfa249bc5a542fa793407d47f31e0d090e1edf767bd1d72f7869bbbe534,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,223603.39,OP,optimism,2024-01-01
19170,beacon-chain,beaconcha.in,,https://app.optimism.io/retropgf-discovery/0xd9ED89A0f4cfbC1be4b7b1aA744b5bd25ACA9979,,Optimism Foundation,RetroPGF2,,0x19793c7824be70ec58bb673ca42d2779d12581be,105837.0,OP,optimism,2023-04-01
19171,beethoven-x,Balancer & BeethovenX,,https://gov.optimism.io/t/ready-gf-phase-1-proposal-balancer-beethovenx/2658,,Optimism Foundation,Grants Season 1,,0x19793c7824be70ec58bb673ca42d2779d12581be,500000.0,OP,optimism,2022-07-01
19172,besu-hyperledger,Hyperledger Besu,,https://app.optimism.io/retropgf-discovery/0xe4Eb51D709D22FE02C42F68A0483fa70A772e984,,Optimism Foundation,RetroPGF2,,0x19793c7824be70ec58bb673ca42d2779d12581be,48486.0,OP,optimism,2023-04-01
19173,blobscan,Blobscan,,https://vote.optimism.io/retropgf/3/application/0xaa5c01558feace0ee3dde7cca66d30b81b6f097f26405aa0a4e6fdc1885adf5b,,Optimism Foundation,RetroPGF3,,0x19793c7824be70ec58bb673ca42d2779d12581be,99379.28,OP,optimism,2024-01-01
